,breed,type.x,contact_state
29341,Wheaten Terrier,Dog,IN
29342,Black Labrador Retriever,Dog,IN
29343,Patterdale Terrier / Fell Terrier,Dog,IL
29344,Tibetan Mastiff,Dog,IL
29345,Tibetan Mastiff,Dog,IL
29346,German Shepherd Dog,Dog,IL
29347,Great Dane,Dog,IL
29348,Labrador Retriever,Dog,IL
29349,Labrador Retriever,Dog,IL
29350,Pit Bull Terrier,Dog,IL
29351,Australian Shepherd,Dog,IL
29352,Shepherd,Dog,IL
29353,Labrador Retriever,Dog,IL
29354,Pit Bull Terrier,Dog,IL
29355,Labrador Retriever,Dog,IL
29356,Black Mouth Cur,Dog,IL
29357,Chihuahua,Dog,IL
29358,Yellow Labrador Retriever,Dog,IL
29359,Great Dane,Dog,IL
29360,Terrier,Dog,IL
29361,Dachshund,Dog,IL
29362,Hound,Dog,IL
29363,Hound,Dog,IL
29364,Shetland Sheepdog / Sheltie,Dog,IL
29365,Cattle Dog,Dog,IL
29366,Saint Bernard,Dog,IL
29367,Pug,Dog,IL
29368,Australian Cattle Dog / Blue Heeler,Dog,IL
29369,Pit Bull Terrier,Dog,IL
29370,Saint Bernard,Dog,IL
29371,Treeing Walker Coonhound,Dog,IL
29372,Pekingese,Dog,IL
29373,Rottweiler,Dog,IL
29374,Chocolate Labrador Retriever,Dog,IL
29375,Miniature Pinscher,Dog,IL
29376,Pit Bull Terrier,Dog,IL
29377,Pit Bull Terrier,Dog,IL
29378,Schnauzer,Dog,IL
29379,Chihuahua,Dog,IL
29380,Pit Bull Terrier,Dog,IL
29381,Pit Bull Terrier,Dog,IL
29382,American Staffordshire Terrier,Dog,IL
29383,Dachshund,Dog,IL
29384,Miniature Pinscher,Dog,IL
29385,Shih Tzu,Dog,IL
29386,Chihuahua,Dog,IL
29387,Saint Bernard,Dog,IL
29388,Saint Bernard,Dog,IL
29389,Saint Bernard,Dog,IL
29390,Border Collie,Dog,IL
29391,German Shepherd Dog,Dog,IL
29392,Coonhound,Dog,IL
29393,Pit Bull Terrier,Dog,IL
29394,Boxer,Dog,IL
29395,Pit Bull Terrier,Dog,IL
29396,Pit Bull Terrier,Dog,IL
29397,Pit Bull Terrier,Dog,IL
29398,Labrador Retriever,Dog,IL
29399,Chihuahua,Dog,IL
29400,Pit Bull Terrier,Dog,IL
29401,Pit Bull Terrier,Dog,IL
29402,Cardigan Welsh Corgi,Dog,IL
29403,German Shepherd Dog,Dog,IL
29404,Mixed Breed,Dog,IL
29405,German Shepherd Dog,Dog,IL
29406,Labrador Retriever,Dog,IL
29407,Labrador Retriever,Dog,IL
29408,Boston Terrier,Dog,IL
29409,Affenpinscher,Dog,IL
29410,Rottweiler,Dog,IL
29411,American Staffordshire Terrier,Dog,IL
29412,American Staffordshire Terrier,Dog,IL
29413,Chihuahua,Dog,IL
29414,Beagle,Dog,IL
29415,Terrier,Dog,IL
29416,Basenji,Dog,IL
29417,Retriever,Dog,IL
29418,American Staffordshire Terrier,Dog,IL
29419,Terrier,Dog,IL
29420,Chihuahua,Dog,IL
29421,Pointer,Dog,IL
29422,Cardigan Welsh Corgi,Dog,IL
29423,Pit Bull Terrier,Dog,IL
29424,Pug,Dog,IL
29425,Pit Bull Terrier,Dog,IL
29426,Pit Bull Terrier,Dog,IL
29427,Shepherd,Dog,IL
29428,Hound,Dog,IL
29429,Miniature Pinscher,Dog,IL
29430,Labrador Retriever,Dog,IL
29431,Hound,Dog,IL
29432,Pit Bull Terrier,Dog,IL
29433,Beagle,Dog,IL
29434,Mixed Breed,Dog,IL
29435,Pit Bull Terrier,Dog,IL
29436,Wirehaired Terrier,Dog,IL
29437,Jack Russell Terrier,Dog,IL
29438,Shih Tzu,Dog,IL
29439,Chihuahua,Dog,IL
29440,Boxer,Dog,IL
29441,Labrador Retriever,Dog,IL
29442,Australian Cattle Dog / Blue Heeler,Dog,IL
29443,Terrier,Dog,IL
29444,Terrier,Dog,IL
29445,Boxer,Dog,IL
29446,Australian Shepherd,Dog,IL
29447,Border Collie,Dog,IL
29448,Pit Bull Terrier,Dog,IL
29449,Australian Shepherd,Dog,IL
29450,Labrador Retriever,Dog,IL
29451,Hound,Dog,IL
29452,Labrador Retriever,Dog,IL
29453,Labrador Retriever,Dog,IL
29454,Chihuahua,Dog,IL
29455,Pit Bull Terrier,Dog,IL
29456,Pit Bull Terrier,Dog,IL
29457,Shepherd,Dog,IL
29458,Shih Tzu,Dog,IL
29459,Shepherd,Dog,IL
29460,Pit Bull Terrier,Dog,IL
29461,Shar-Pei,Dog,IL
29462,Australian Shepherd,Dog,IL
29463,Terrier,Dog,IL
29464,Terrier,Dog,IL
29465,Labrador Retriever,Dog,IL
29466,Coonhound,Dog,IL
29467,Border Collie,Dog,IL
29468,French Bulldog,Dog,IL
29469,Border Collie,Dog,IL
29470,Rottweiler,Dog,IL
29471,Terrier,Dog,IL
29472,Labrador Retriever,Dog,IL
29473,Parson Russell Terrier,Dog,IL
29474,Pit Bull Terrier,Dog,IL
29475,Poodle,Dog,IL
29476,Labrador Retriever,Dog,IL
29477,Terrier,Dog,IN
29478,Terrier,Dog,IN
29479,Labrador Retriever,Dog,IN
29480,Hound,Dog,IN
29481,Black Labrador Retriever,Dog,IL
29482,Pit Bull Terrier,Dog,IL
29483,Basset Hound,Dog,IL
29484,Chihuahua,Dog,IL
29485,Australian Cattle Dog / Blue Heeler,Dog,IL
29486,Hound,Dog,IL
29487,Hound,Dog,IL
29488,Labrador Retriever,Dog,IL
29489,Chihuahua,Dog,IL
29490,Chihuahua,Dog,IL
29491,Australian Shepherd,Dog,IL
29492,Beagle,Dog,IL
29493,Beagle,Dog,IL
29494,Pit Bull Terrier,Dog,IL
29495,Labrador Retriever,Dog,IL
29496,Cocker Spaniel,Dog,IL
29497,Chihuahua,Dog,IL
29498,American Bulldog,Dog,IL
29499,Labrador Retriever,Dog,IN
29500,Labrador Retriever,Dog,IL
29501,Mastiff,Dog,IL
29502,Boxer,Dog,IL
29503,Chihuahua,Dog,IL
29504,Chihuahua,Dog,IL
29505,Shepherd,Dog,IL
29506,Shar-Pei,Dog,IL
29507,Labrador Retriever,Dog,IL
29508,Chihuahua,Dog,IL
29509,Labrador Retriever,Dog,IL
29510,Pit Bull Terrier,Dog,IL
29511,Labrador Retriever,Dog,IL
29512,Pit Bull Terrier,Dog,IL
29513,Labrador Retriever,Dog,IL
29514,Labrador Retriever,Dog,IL
29515,Pit Bull Terrier,Dog,IL
29516,Terrier,Dog,IL
29517,Terrier,Dog,IL
29518,Schnauzer,Dog,IL
29519,Labrador Retriever,Dog,IL
29520,Terrier,Dog,IL
29521,Pit Bull Terrier,Dog,IL
29522,German Shepherd Dog,Dog,IL
29523,German Shepherd Dog,Dog,IL
29524,Border Collie,Dog,IL
29525,Labrador Retriever,Dog,IL
29526,Shepherd,Dog,IL
29527,Pit Bull Terrier,Dog,IL
29528,Pit Bull Terrier,Dog,IL
29529,Pit Bull Terrier,Dog,IL
29530,Mixed Breed,Dog,IL
29531,Great Dane,Dog,IL
29532,Labrador Retriever,Dog,IL
29533,English Bulldog,Dog,IL
29534,Terrier,Dog,IL
29535,Australian Shepherd,Dog,IL
29536,Australian Shepherd,Dog,IL
29537,Australian Shepherd,Dog,IL
29538,Papillon,Dog,IL
29539,Mixed Breed,Dog,IL
29540,Rottweiler,Dog,IL
29541,Labrador Retriever,Dog,IL
29542,Hound,Dog,IL
29543,Beagle,Dog,IL
29544,Beagle,Dog,IL
29545,Beagle,Dog,IL
29546,Beagle,Dog,IL
29547,Dachshund,Dog,IL
29548,Hound,Dog,IL
29549,Boxer,Dog,IL
29550,Pit Bull Terrier,Dog,IL
29551,Treeing Walker Coonhound,Dog,IL
29552,Shepherd,Dog,IL
29553,Cattle Dog,Dog,IL
29554,Australian Shepherd,Dog,IL
29555,Pit Bull Terrier,Dog,IL
29556,Labrador Retriever,Dog,IL
29557,Hound,Dog,IL
29558,Shih Tzu,Dog,IL
29559,Pit Bull Terrier,Dog,IL
29560,Pit Bull Terrier,Dog,IL
29561,Mixed Breed,Dog,IL
29562,Border Collie,Dog,IL
29563,Border Collie,Dog,IL
29564,Dachshund,Dog,IL
29565,Terrier,Dog,IL
29566,Beagle,Dog,IL
29567,Boxer,Dog,IN
29568,Labrador Retriever,Dog,IN
29569,Boxer,Dog,IN
29570,Maltese,Dog,IL
29571,Boxer,Dog,IL
29572,Terrier,Dog,IL
29573,Pit Bull Terrier,Dog,IL
29574,Husky,Dog,IL
29575,Shepherd,Dog,IL
29576,Pit Bull Terrier,Dog,IL
29577,Beagle,Dog,IL
29578,Chihuahua,Dog,IL
29579,Cattle Dog,Dog,IL
29580,Cattle Dog,Dog,IL
29581,Chihuahua,Dog,IL
29582,Chihuahua,Dog,IL
29583,Labrador Retriever,Dog,IL
29584,American Staffordshire Terrier,Dog,IL
29585,Chihuahua,Dog,IL
29586,Chihuahua,Dog,IL
29587,Boxer,Dog,IL
29588,Hound,Dog,IL
29589,Shepherd,Dog,IL
29590,Pit Bull Terrier,Dog,IL
29591,Pit Bull Terrier,Dog,IL
29592,Chihuahua,Dog,IL
29593,Pit Bull Terrier,Dog,IL
29594,Labrador Retriever,Dog,IL
29595,Pit Bull Terrier,Dog,IL
29596,Pit Bull Terrier,Dog,IL
29597,Pit Bull Terrier,Dog,IL
29598,Pit Bull Terrier,Dog,IL
29599,Chow Chow,Dog,IL
29600,English Bulldog,Dog,IL
29601,Chihuahua,Dog,IL
29602,Miniature Pinscher,Dog,IL
29603,Miniature Pinscher,Dog,IL
29604,Miniature Pinscher,Dog,IL
29605,Chihuahua,Dog,IL
29606,Terrier,Dog,IL
29607,Miniature Pinscher,Dog,IL
29608,Coonhound,Dog,IL
29609,Coonhound,Dog,IL
29610,Chihuahua,Dog,IL
29611,Boxer,Dog,IL
29612,Shepherd,Dog,IL
29613,Beagle,Dog,IL
29614,Hound,Dog,IL
29615,Australian Cattle Dog / Blue Heeler,Dog,IL
29616,Pit Bull Terrier,Dog,IL
29617,Terrier,Dog,IL
29618,Chow Chow,Dog,IL
29619,Terrier,Dog,IL
29620,Chihuahua,Dog,IL
29621,Labrador Retriever,Dog,IL
29622,Miniature Pinscher,Dog,IL
29623,Pit Bull Terrier,Dog,IL
29624,Miniature Pinscher,Dog,IL
29625,Labrador Retriever,Dog,IL
29626,Pit Bull Terrier,Dog,IL
29627,Pug,Dog,IL
29628,Brittany Spaniel,Dog,IL
29629,Black Labrador Retriever,Dog,IL
29630,Hound,Dog,IL
29631,Chihuahua,Dog,IL
29632,Terrier,Dog,IL
29633,Terrier,Dog,IL
29634,Labrador Retriever,Dog,IL
29635,Beagle,Dog,IL
29636,Labrador Retriever,Dog,IL
29637,Labrador Retriever,Dog,IL
29638,Chihuahua,Dog,IL
29639,Beagle,Dog,IL
29640,Rottweiler,Dog,IL
29641,Pit Bull Terrier,Dog,IL
29642,Labrador Retriever,Dog,IL
29643,American Staffordshire Terrier,Dog,IL
29644,Beagle,Dog,IL
29645,Labrador Retriever,Dog,IL
29646,Husky,Dog,IL
29647,Australian Shepherd,Dog,IL
29648,Australian Shepherd,Dog,IL
29649,Australian Shepherd,Dog,IL
29650,Labrador Retriever,Dog,IL
29651,Pit Bull Terrier,Dog,IL
29652,German Shepherd Dog,Dog,IL
29653,Chocolate Labrador Retriever,Dog,IL
29654,Chihuahua,Dog,IL
29655,Labrador Retriever,Dog,IL
29656,Australian Shepherd,Dog,IL
29657,German Shepherd Dog,Dog,IL
29658,American Bulldog,Dog,IL
29659,American Bulldog,Dog,IL
29660,American Bulldog,Dog,IL
29661,Chihuahua,Dog,IL
29662,Shepherd,Dog,IL
29663,Terrier,Dog,IL
29664,Chihuahua,Dog,IL
29665,Australian Shepherd,Dog,IL
29666,American Bulldog,Dog,IL
29667,Black Labrador Retriever,Dog,IL
29668,Australian Shepherd,Dog,IL
29669,Australian Shepherd,Dog,IL
29670,Australian Shepherd,Dog,IL
29671,Pit Bull Terrier,Dog,IL
29672,Beagle,Dog,IL
29673,Poodle,Dog,IL
29674,Terrier,Dog,IL
29675,Boxer,Dog,IL
29676,Pit Bull Terrier,Dog,IL
29677,Pit Bull Terrier,Dog,IL
29678,Pug,Dog,IL
29679,Pug,Dog,IL
29680,Cattle Dog,Dog,IL
29681,Australian Shepherd,Dog,IL
29682,Mixed Breed,Dog,IL
29683,Boxer,Dog,IL
29684,Pit Bull Terrier,Dog,IL
29685,Labrador Retriever,Dog,IL
29686,Great Pyrenees,Dog,IL
29687,Border Collie,Dog,IL
29688,Weimaraner,Dog,IL
29689,Labrador Retriever,Dog,IL
29690,Husky,Dog,IL
29691,Hound,Dog,IL
29692,Chihuahua,Dog,IL
29693,Dogue de Bordeaux,Dog,IL
29694,Labrador Retriever,Dog,IL
29695,Terrier,Dog,IL
29696,Hound,Dog,IL
29697,Shar-Pei,Dog,IL
29698,Australian Shepherd,Dog,IL
29699,Australian Cattle Dog / Blue Heeler,Dog,IL
29700,English Coonhound,Dog,IL
29701,Border Collie,Dog,IL
29702,Pit Bull Terrier,Dog,IL
29703,Boxer,Dog,IL
29704,Pit Bull Terrier,Dog,IL
29705,Black Labrador Retriever,Dog,IL
29706,Shepherd,Dog,IL
29707,Labrador Retriever,Dog,IL
29708,Beagle,Dog,IL
29709,Shepherd,Dog,IL
29710,Terrier,Dog,IL
29711,American Bulldog,Dog,IL
29712,American Staffordshire Terrier,Dog,IL
29713,Collie,Dog,IL
29714,Mixed Breed,Dog,IL
29715,Pit Bull Terrier,Dog,IL
29716,German Shepherd Dog,Dog,IL
29717,Chihuahua,Dog,IL
29718,Labrador Retriever,Dog,IL
29719,Australian Cattle Dog / Blue Heeler,Dog,IL
29720,Pit Bull Terrier,Dog,IL
29721,Shepherd,Dog,IL
29722,Great Pyrenees,Dog,IL
29723,Bull Terrier,Dog,IL
29724,Pit Bull Terrier,Dog,IL
29725,Boxer,Dog,IL
29726,Labrador Retriever,Dog,IL
29727,Labrador Retriever,Dog,IL
29728,Pit Bull Terrier,Dog,IL
29729,American Bulldog,Dog,IL
29730,Rottweiler,Dog,IL
29731,Chihuahua,Dog,IL
29732,Miniature Pinscher,Dog,IL
29733,Pit Bull Terrier,Dog,IL
29734,Boxer,Dog,IL
29735,Terrier,Dog,IL
29736,Coonhound,Dog,IL
29737,Pit Bull Terrier,Dog,IL
29738,Pit Bull Terrier,Dog,IL
29739,Pit Bull Terrier,Dog,IL
29740,Pit Bull Terrier,Dog,IL
29741,Pit Bull Terrier,Dog,IL
29742,Mastiff,Dog,IL
29743,Labrador Retriever,Dog,IL
29744,American Staffordshire Terrier,Dog,IL
29745,Pit Bull Terrier,Dog,IL
29746,Pit Bull Terrier,Dog,IL
29747,Mastiff,Dog,IL
29748,Pit Bull Terrier,Dog,IL
29749,Pit Bull Terrier,Dog,IL
29750,Pit Bull Terrier,Dog,IL
29751,Terrier,Dog,IL
29752,Chihuahua,Dog,IL
29753,Husky,Dog,IL
29754,Beagle,Dog,IL
29755,Shepherd,Dog,IL
29756,Labrador Retriever,Dog,IL
29757,Pit Bull Terrier,Dog,IL
29758,Labrador Retriever,Dog,IL
29759,Corgi,Dog,IL
29760,Beagle,Dog,IL
29761,Terrier,Dog,IL
29762,Chow Chow,Dog,IL
29763,Chihuahua,Dog,IL
29764,Shih Tzu,Dog,IL
29765,Pit Bull Terrier,Dog,IL
29766,Chihuahua,Dog,IL
29767,Chihuahua,Dog,IL
29768,Shepherd,Dog,IL
29769,American Staffordshire Terrier,Dog,IL
29770,Great Pyrenees,Dog,IL
29771,Mixed Breed,Dog,IL
29772,Chocolate Labrador Retriever,Dog,IL
29773,Pit Bull Terrier,Dog,IL
29774,Terrier,Dog,IL
29775,Labrador Retriever,Dog,IL
29776,Pit Bull Terrier,Dog,IL
29777,Terrier,Dog,IL
29778,Labrador Retriever,Dog,IL
29779,Labrador Retriever,Dog,IL
29780,Terrier,Dog,IL
29781,Beagle,Dog,IL
29782,Pomeranian,Dog,IL
29783,Terrier,Dog,IL
29784,Pit Bull Terrier,Dog,IL
29785,Great Dane,Dog,IL
29786,Terrier,Dog,IL
29787,Beagle,Dog,IL
29788,Pit Bull Terrier,Dog,IL
29789,Chihuahua,Dog,IL
29790,American Staffordshire Terrier,Dog,IL
29791,American Staffordshire Terrier,Dog,IL
29792,Chihuahua,Dog,IL
29793,Border Collie,Dog,IL
29794,Pit Bull Terrier,Dog,IL
29795,Great Dane,Dog,IL
29796,Pit Bull Terrier,Dog,IL
29797,Shepherd,Dog,IL
29798,Border Collie,Dog,IL
29799,American Staffordshire Terrier,Dog,IL
29800,Terrier,Dog,IL
29801,Terrier,Dog,IL
29802,Cattle Dog,Dog,IL
29803,Labrador Retriever,Dog,IL
29804,Labrador Retriever,Dog,IL
29805,Mastiff,Dog,IL
29806,Boston Terrier,Dog,IL
29807,Terrier,Dog,IL
29808,Boxer,Dog,IN
29809,Labrador Retriever,Dog,IN
29810,Staffordshire Bull Terrier,Dog,IN
29811,Australian Cattle Dog / Blue Heeler,Dog,IL
29812,Labrador Retriever,Dog,IN
29813,Labrador Retriever,Dog,IN
29814,Labrador Retriever,Dog,IL
29815,Staffordshire Bull Terrier,Dog,IL
29816,Siberian Husky,Dog,IL
29817,Pit Bull Terrier,Dog,IL
29818,American Bulldog,Dog,IL
29819,Australian Cattle Dog / Blue Heeler,Dog,IL
29820,Pit Bull Terrier,Dog,IL
29821,Chow Chow,Dog,IL
29822,Labrador Retriever,Dog,IL
29823,Papillon,Dog,IL
29824,Boxer,Dog,IL
29825,Labrador Retriever,Dog,IL
29826,Chihuahua,Dog,IL
29827,Pit Bull Terrier,Dog,IL
29828,Rottweiler,Dog,IL
29829,Pit Bull Terrier,Dog,IL
29830,Labrador Retriever,Dog,IN
29831,Pit Bull Terrier,Dog,IL
29832,Standard Schnauzer,Dog,IL
29833,Pit Bull Terrier,Dog,IL
29834,Boxer,Dog,IL
29835,Labrador Retriever,Dog,IL
29836,Rottweiler,Dog,IL
29837,Pit Bull Terrier,Dog,IL
29838,Australian Shepherd,Dog,IL
29839,Pit Bull Terrier,Dog,IL
29840,Boston Terrier,Dog,IL
29841,Beagle,Dog,IL
29842,Labrador Retriever,Dog,IL
29843,Pit Bull Terrier,Dog,IL
29844,Hound,Dog,IL
29845,Shepherd,Dog,IL
29846,Terrier,Dog,IL
29847,Terrier,Dog,IL
29848,Yellow Labrador Retriever,Dog,IL
29849,American Bulldog,Dog,IL
29850,Pit Bull Terrier,Dog,IL
29851,Staffordshire Bull Terrier,Dog,IL
29852,Maltese,Dog,IL
29853,Miniature Pinscher,Dog,IL
29854,Pit Bull Terrier,Dog,IL
29855,Border Collie,Dog,IL
29856,Chow Chow,Dog,IL
29857,Wirehaired Terrier,Dog,IL
29858,Corgi,Dog,IL
29859,Terrier,Dog,IL
29860,Terrier,Dog,IL
29861,Terrier,Dog,IL
29862,Terrier,Dog,IL
29863,Boxer,Dog,IL
29864,Pit Bull Terrier,Dog,IL
29865,Rottweiler,Dog,IL
29866,Labrador Retriever,Dog,IL
29867,Poodle,Dog,IL
29868,Chihuahua,Dog,IL
29869,Chihuahua,Dog,IL
29870,Beagle,Dog,IL
29871,Siberian Husky,Dog,IL
29872,Husky,Dog,IL
29873,American Staffordshire Terrier,Dog,IL
29874,Great Pyrenees,Dog,IL
29875,Pointer,Dog,IL
29876,Pit Bull Terrier,Dog,IL
29877,Labrador Retriever,Dog,IL
29878,Rottweiler,Dog,IL
29879,Catahoula Leopard Dog,Dog,IL
29880,Husky,Dog,IL
29881,Doberman Pinscher,Dog,IL
29882,Pit Bull Terrier,Dog,IL
29883,Pit Bull Terrier,Dog,IL
29884,Coonhound,Dog,IL
29885,Pit Bull Terrier,Dog,IL
29886,Terrier,Dog,IN
29887,Australian Cattle Dog / Blue Heeler,Dog,IL
29888,American Bulldog,Dog,IL
29889,Black Labrador Retriever,Dog,IL
29890,Rat Terrier,Dog,IL
29891,Chihuahua,Dog,IL
29892,Pit Bull Terrier,Dog,IL
29893,Corgi,Dog,IL
29894,American Staffordshire Terrier,Dog,IL
29895,Pit Bull Terrier,Dog,IL
29896,Pit Bull Terrier,Dog,IL
29897,Labrador Retriever,Dog,IL
29898,Pit Bull Terrier,Dog,IL
29899,Chihuahua,Dog,IL
29900,Boxer,Dog,IL
29901,Boxer,Dog,IL
29902,Pit Bull Terrier,Dog,IL
29903,American Staffordshire Terrier,Dog,IL
29904,Saint Bernard,Dog,IL
29905,Labrador Retriever,Dog,IL
29906,Greyhound,Dog,IL
29907,Hound,Dog,IL
29908,Husky,Dog,IL
29909,Labrador Retriever,Dog,IL
29910,Beagle,Dog,IL
29911,Labrador Retriever,Dog,IL
29912,Labrador Retriever,Dog,IL
29913,Pointer,Dog,IL
29914,Pit Bull Terrier,Dog,IL
29915,Beagle,Dog,IL
29916,Australian Shepherd,Dog,IL
29917,Labrador Retriever,Dog,IL
29918,Rottweiler,Dog,IL
29919,Chihuahua,Dog,IL
29920,Border Collie,Dog,IL
29921,Pit Bull Terrier,Dog,IL
29922,Pit Bull Terrier,Dog,IL
29923,American Staffordshire Terrier,Dog,IL
29924,Beagle,Dog,IL
29925,Labrador Retriever,Dog,IL
29926,Border Collie,Dog,IL
29927,Labrador Retriever,Dog,IL
29928,American Staffordshire Terrier,Dog,IL
29929,Labrador Retriever,Dog,IL
29930,Border Collie,Dog,IL
29931,Hound,Dog,IL
29932,Labrador Retriever,Dog,IL
29933,Chihuahua,Dog,IL
29934,Pit Bull Terrier,Dog,IL
29935,Mountain Cur,Dog,IL
29936,Great Pyrenees,Dog,IL
29937,Labrador Retriever,Dog,IL
29938,Mastiff,Dog,IL
29939,Pit Bull Terrier,Dog,IL
29940,Hound,Dog,IL
29941,Pit Bull Terrier,Dog,IL
29942,Pit Bull Terrier,Dog,IL
29943,Labrador Retriever,Dog,IL
29944,Coonhound,Dog,IL
29945,Labrador Retriever,Dog,IL
29946,Pit Bull Terrier,Dog,IL
29947,Boxer,Dog,IL
29948,Bull Terrier,Dog,IL
29949,Chihuahua,Dog,IL
29950,Chihuahua,Dog,IL
29951,Chihuahua,Dog,IL
29952,Labrador Retriever,Dog,IL
29953,Retriever,Dog,IL
29954,Terrier,Dog,IL
29955,Border Collie,Dog,IL
29956,Catahoula Leopard Dog,Dog,IL
29957,Shepherd,Dog,IL
29958,Pit Bull Terrier,Dog,IL
29959,Mixed Breed,Dog,IL
29960,Chihuahua,Dog,IL
29961,Pit Bull Terrier,Dog,IL
29962,Border Collie,Dog,IL
29963,Border Collie,Dog,IL
29964,Pit Bull Terrier,Dog,IL
29965,American Staffordshire Terrier,Dog,IL
29966,Terrier,Dog,IL
29967,Chihuahua,Dog,IL
29968,Dalmatian,Dog,IL
29969,Australian Shepherd,Dog,IL
29970,Labrador Retriever,Dog,IL
29971,Chihuahua,Dog,IL
29972,Bull Terrier,Dog,IL
29973,Terrier,Dog,IL
29974,Coonhound,Dog,IL
29975,Hound,Dog,IL
29976,Boxer,Dog,IL
29977,Pit Bull Terrier,Dog,IL
29978,Boxer,Dog,IL
29979,Pit Bull Terrier,Dog,IL
29980,Pointer,Dog,IL
29981,Retriever,Dog,IL
29982,Chihuahua,Dog,IL
29983,Chihuahua,Dog,IL
29984,Labrador Retriever,Dog,IL
29985,Chihuahua,Dog,IL
29986,Pit Bull Terrier,Dog,IL
29987,Border Collie,Dog,IL
29988,Cattle Dog,Dog,IL
29989,American Bulldog,Dog,IL
29990,Husky,Dog,IL
29991,Great Dane,Dog,IL
29992,Dutch Shepherd,Dog,IL
29993,Shepherd,Dog,IL
29994,Labrador Retriever,Dog,IL
29995,Pit Bull Terrier,Dog,IL
29996,Pit Bull Terrier,Dog,IL
29997,Chihuahua,Dog,IL
29998,Labrador Retriever,Dog,IL
29999,Golden Retriever,Dog,IL
30000,Chihuahua,Dog,IL
30001,Border Collie,Dog,IL
30002,Pit Bull Terrier,Dog,IL
30003,Pit Bull Terrier,Dog,IL
30004,Labrador Retriever,Dog,IL
30005,Pit Bull Terrier,Dog,IL
30006,Pit Bull Terrier,Dog,IL
30007,Terrier,Dog,IL
30008,Pit Bull Terrier,Dog,IL
30009,Pit Bull Terrier,Dog,IL
30010,Pit Bull Terrier,Dog,IL
30011,Pit Bull Terrier,Dog,IL
30012,Pit Bull Terrier,Dog,IL
30013,Pit Bull Terrier,Dog,IL
30014,Beagle,Dog,IL
30015,Pit Bull Terrier,Dog,IL
30016,Pit Bull Terrier,Dog,IL
30017,Pit Bull Terrier,Dog,IL
30018,Labrador Retriever,Dog,IL
30019,Terrier,Dog,IL
30020,Terrier,Dog,IL
30021,Great Pyrenees,Dog,IL
30022,Australian Shepherd,Dog,IL
30023,Pit Bull Terrier,Dog,IL
30024,Yorkshire Terrier,Dog,IL
30025,Yorkshire Terrier,Dog,IL
30026,Yorkshire Terrier,Dog,IL
30027,Staffordshire Bull Terrier,Dog,IL
30028,Pit Bull Terrier,Dog,IL
30029,Labrador Retriever,Dog,IN
30030,Labrador Retriever,Dog,IL
30031,Beagle,Dog,IL
30032,Pit Bull Terrier,Dog,IL
30033,Jack Russell Terrier,Dog,IL
30034,Boxer,Dog,IL
30035,Boxer,Dog,IL
30036,Petit Basset Griffon Vendeen,Dog,IL
30037,Greyhound,Dog,IL
30038,Pit Bull Terrier,Dog,IL
30039,Chihuahua,Dog,IL
30040,Shar-Pei,Dog,IL
30041,Staffordshire Bull Terrier,Dog,IL
30042,Miniature Pinscher,Dog,IL
30043,Staffordshire Bull Terrier,Dog,IL
30044,Shetland Sheepdog / Sheltie,Dog,IL
30045,Australian Shepherd,Dog,IL
30046,American Staffordshire Terrier,Dog,IL
30047,Border Collie,Dog,IL
30048,Border Collie,Dog,IL
30049,Border Collie,Dog,IL
30050,Border Collie,Dog,IL
30051,Border Collie,Dog,IL
30052,Border Collie,Dog,IL
30053,Hound,Dog,IL
30054,Labrador Retriever,Dog,IL
30055,Labrador Retriever,Dog,IL
30056,Chow Chow,Dog,IL
30057,Collie,Dog,IL
30058,Labrador Retriever,Dog,IL
30059,Rat Terrier,Dog,IL
30060,Setter,Dog,IL
30061,Terrier,Dog,IL
30062,Chihuahua,Dog,IL
30063,Chihuahua,Dog,IL
30064,Pit Bull Terrier,Dog,IL
30065,Chihuahua,Dog,IL
30066,Beagle,Dog,IL
30067,Terrier,Dog,IL
30068,Mastiff,Dog,IL
30069,Pit Bull Terrier,Dog,IL
30070,Wirehaired Terrier,Dog,IL
30071,Staffordshire Bull Terrier,Dog,IL
30072,Boxer,Dog,IL
30073,Staffordshire Bull Terrier,Dog,IL
30074,Great Pyrenees,Dog,IL
30075,Terrier,Dog,IL
30076,Terrier,Dog,IL
30077,Terrier,Dog,IL
30078,Pit Bull Terrier,Dog,IL
30079,Shetland Sheepdog / Sheltie,Dog,IL
30080,Pit Bull Terrier,Dog,IL
30081,Black Labrador Retriever,Dog,IL
30082,Rottweiler,Dog,IL
30083,American Bulldog,Dog,IL
30084,Chihuahua,Dog,IL
30085,Dutch Shepherd,Dog,IL
30086,Terrier,Dog,IL
30087,Chihuahua,Dog,IL
30088,Pit Bull Terrier,Dog,IL
30089,American Staffordshire Terrier,Dog,IL
30090,Catahoula Leopard Dog,Dog,IL
30091,Shepherd,Dog,IL
30092,Border Collie,Dog,IL
30093,American Staffordshire Terrier,Dog,IL
30094,Boston Terrier,Dog,IL
30095,Pit Bull Terrier,Dog,IL
30096,Pit Bull Terrier,Dog,IL
30097,Cattle Dog,Dog,IL
30098,Labrador Retriever,Dog,IL
30099,Pit Bull Terrier,Dog,IL
30100,Labrador Retriever,Dog,IL
30101,Terrier,Dog,IL
30102,Pit Bull Terrier,Dog,IL
30103,Beagle,Dog,IL
30104,Shepherd,Dog,IL
30105,Hound,Dog,IL
